,leaf_ID,plant_disease
3414,3778,Apple___healthy
3415,3778,Apple___healthy
3415,3778,Apple___healthy
3416,3778,Apple___healthy
3416,3778,Apple___healthy
3417,3778,Apple___healthy
3417,3778,Apple___healthy
3418,1740,Apple___healthy
3418,1740,Apple___healthy
3419,1740,Apple___healthy
3419,1740,Apple___healthy
3420,1740,Apple___healthy
3420,1740,Apple___healthy
3421,1740,Apple___healthy
3421,1740,Apple___healthy
3422,1740,Apple___healthy
3422,1740,Apple___healthy
3423,1740,Apple___healthy
3423,1740,Apple___healthy
3424,1740,Apple___healthy
3424,1740,Apple___healthy
3425,1740,Apple___healthy
3425,1740,Apple___healthy
3426,1740,Apple___healthy
3426,1740,Apple___healthy
3427,1740,Apple___healthy
3427,1740,Apple___healthy
3428,1740,Apple___healthy
3428,1740,Apple___healthy
3429,1740,Apple___healthy
3429,1740,Apple___healthy
3430,4922,Apple___healthy
3430,4922,Apple___healthy
3431,4922,Apple___healthy
3431,4922,Apple___healthy
3432,4922,Apple___healthy
3432,4922,Apple___healthy
3433,4922,Apple___healthy
3433,4922,Apple___healthy
3434,4922,Apple___healthy
3434,4922,Apple___healthy
3435,4922,Apple___healthy
3435,4922,Apple___healthy
3436,4922,Apple___healthy
3436,4922,Apple___healthy
3437,4922,Apple___healthy
3437,4922,Apple___healthy
3438,4922,Apple___healthy
3438,4922,Apple___healthy
3439,4922,Apple___healthy
3439,4922,Apple___healthy
3440,4922,Apple___healthy
3440,4922,Apple___healthy
3441,4922,Apple___healthy
3441,4922,Apple___healthy
3442,820,Apple___healthy
3442,820,Apple___healthy
3443,820,Apple___healthy
3443,820,Apple___healthy
3444,820,Apple___healthy
3444,820,Apple___healthy
3445,820,Apple___healthy
3445,820,Apple___healthy
3446,820,Apple___healthy
3446,820,Apple___healthy
3447,820,Apple___healthy
3447,820,Apple___healthy
3448,820,Apple___healthy
3448,820,Apple___healthy
3449,820,Apple___healthy
3449,820,Apple___healthy
3450,820,Apple___healthy
3450,820,Apple___healthy
3451,820,Apple___healthy
3451,820,Apple___healthy
3452,820,Apple___healthy
3452,820,Apple___healthy
3453,820,Apple___healthy
3453,820,Apple___healthy
3454,3242,Apple___healthy
3454,3242,Apple___healthy
3455,3242,Apple___healthy
3455,3242,Apple___healthy
3456,3242,Apple___healthy
3456,3242,Apple___healthy
3457,3242,Apple___healthy
3457,3242,Apple___healthy
3458,3242,Apple___healthy
3458,3242,Apple___healthy
3459,3242,Apple___healthy
3459,3242,Apple___healthy
3460,3242,Apple___healthy
3460,3242,Apple___healthy
3461,3242,Apple___healthy
3461,3242,Apple___healthy
3462,3242,Apple___healthy
3462,3242,Apple___healthy
3463,3242,Apple___healthy
3463,3242,Apple___healthy
3464,3242,Apple___healthy
3464,3242,Apple___healthy
3465,3242,Apple___healthy
3465,3242,Apple___healthy
3466,3242,Apple___healthy
3466,3242,Apple___healthy
3467,3242,Apple___healthy
3467,3242,Apple___healthy
3468,3242,Apple___healthy
3468,3242,Apple___healthy
3469,4748,Apple___healthy
3469,4748,Apple___healthy
3470,4748,Apple___healthy
3470,4748,Apple___healthy
3471,4748,Apple___healthy
3471,4748,Apple___healthy
3472,4748,Apple___healthy
3472,4748,Apple___healthy
3473,4748,Apple___healthy
3473,4748,Apple___healthy
3474,4748,Apple___healthy
3474,4748,Apple___healthy
3475,4748,Apple___healthy
3475,4748,Apple___healthy
3476,4748,Apple___healthy
3476,4748,Apple___healthy
3477,4748,Apple___healthy
3477,4748,Apple___healthy
3478,4748,Apple___healthy
3478,4748,Apple___healthy
3479,4748,Apple___healthy
3479,4748,Apple___healthy
3480,4748,Apple___healthy
3480,4748,Apple___healthy
3481,5613,Apple___healthy
3481,5613,Apple___healthy
3482,5613,Apple___healthy
3482,5613,Apple___healthy
3483,5613,Apple___healthy
3483,5613,Apple___healthy
3484,5613,Apple___healthy
3484,5613,Apple___healthy
3485,5613,Apple___healthy
3485,5613,Apple___healthy
3486,5613,Apple___healthy
3486,5613,Apple___healthy
3487,5613,Apple___healthy
3487,5613,Apple___healthy
3488,5613,Apple___healthy
3488,5613,Apple___healthy
3489,5613,Apple___healthy
3489,5613,Apple___healthy
3490,5613,Apple___healthy
3490,5613,Apple___healthy
3491,5613,Apple___healthy
3491,5613,Apple___healthy
3492,5613,Apple___healthy
3492,5613,Apple___healthy
3493,430,Apple___healthy
3493,430,Apple___healthy
3494,430,Apple___healthy
3494,430,Apple___healthy
3495,430,Apple___healthy
3495,430,Apple___healthy
3496,430,Apple___healthy
3496,430,Apple___healthy
3497,430,Apple___healthy
3497,430,Apple___healthy
3498,430,Apple___healthy
3498,430,Apple___healthy
3499,430,Apple___healthy
3499,430,Apple___healthy
3500,430,Apple___healthy
3500,430,Apple___healthy
3501,430,Apple___healthy
3501,430,Apple___healthy
3502,430,Apple___healthy
3502,430,Apple___healthy
3503,430,Apple___healthy
3503,430,Apple___healthy
3504,430,Apple___healthy
3504,430,Apple___healthy
3505,3106,Apple___healthy
3505,3106,Apple___healthy
3506,3106,Apple___healthy
3506,3106,Apple___healthy
3507,3106,Apple___healthy
3507,3106,Apple___healthy
3508,3106,Apple___healthy
3508,3106,Apple___healthy
3509,3106,Apple___healthy
3509,3106,Apple___healthy
3510,3106,Apple___healthy
3510,3106,Apple___healthy
3511,3106,Apple___healthy
3511,3106,Apple___healthy
3512,3106,Apple___healthy
3512,3106,Apple___healthy
3513,3106,Apple___healthy
3513,3106,Apple___healthy
3514,3106,Apple___healthy
3514,3106,Apple___healthy
3515,3106,Apple___healthy
3515,3106,Apple___healthy
3516,3106,Apple___healthy
3516,3106,Apple___healthy
3517,3106,Apple___healthy
3517,3106,Apple___healthy
3518,3106,Apple___healthy
3518,3106,Apple___healthy
3519,419,Apple___healthy
3519,419,Apple___healthy
3520,419,Apple___healthy
3520,419,Apple___healthy
3521,419,Apple___healthy
3521,419,Apple___healthy
3522,419,Apple___healthy
3522,419,Apple___healthy
3523,419,Apple___healthy
3523,419,Apple___healthy
3524,419,Apple___healthy
3524,419,Apple___healthy
3525,419,Apple___healthy
3525,419,Apple___healthy
3526,419,Apple___healthy
3526,419,Apple___healthy
3527,419,Apple___healthy
3527,419,Apple___healthy
3528,419,Apple___healthy
3528,419,Apple___healthy
3529,419,Apple___healthy
3529,419,Apple___healthy
3530,419,Apple___healthy
3530,419,Apple___healthy
3531,419,Apple___healthy
3531,419,Apple___healthy
3532,419,Apple___healthy
3532,419,Apple___healthy
3533,419,Apple___healthy
3533,419,Apple___healthy
3534,3656,Apple___healthy
3534,3656,Apple___healthy
3535,3656,Apple___healthy
3535,3656,Apple___healthy
3536,3656,Apple___healthy
3536,3656,Apple___healthy
3537,3656,Apple___healthy
3537,3656,Apple___healthy
3538,3656,Apple___healthy
3538,3656,Apple___healthy
3539,3656,Apple___healthy
3539,3656,Apple___healthy
3540,3656,Apple___healthy
3540,3656,Apple___healthy
3541,3656,Apple___healthy
3541,3656,Apple___healthy
3542,3656,Apple___healthy
3542,3656,Apple___healthy
3543,3656,Apple___healthy
3543,3656,Apple___healthy
3544,3656,Apple___healthy
3544,3656,Apple___healthy
3545,3656,Apple___healthy
3545,3656,Apple___healthy
3546,3656,Apple___healthy
3546,3656,Apple___healthy
3547,3656,Apple___healthy
3547,3656,Apple___healthy
3548,3656,Apple___healthy
3548,3656,Apple___healthy
3549,880,Apple___healthy
3549,880,Apple___healthy
3550,880,Apple___healthy
3550,880,Apple___healthy
3551,880,Apple___healthy
3551,880,Apple___healthy
3552,880,Apple___healthy
3552,880,Apple___healthy
3553,880,Apple___healthy
3553,880,Apple___healthy
3554,880,Apple___healthy
3554,880,Apple___healthy
3555,880,Apple___healthy
3555,880,Apple___healthy
3556,880,Apple___healthy
3556,880,Apple___healthy
3557,880,Apple___healthy
3557,880,Apple___healthy
3558,880,Apple___healthy
3558,880,Apple___healthy
3559,880,Apple___healthy
3559,880,Apple___healthy
3560,880,Apple___healthy
3560,880,Apple___healthy
3561,880,Apple___healthy
3561,880,Apple___healthy
3562,880,Apple___healthy
3562,880,Apple___healthy
3563,880,Apple___healthy
3563,880,Apple___healthy
3564,5202,Apple___healthy
3564,5202,Apple___healthy
3565,5957,Apple___healthy
3565,5957,Apple___healthy
3566,5957,Apple___healthy
3566,5957,Apple___healthy
3567,5957,Apple___healthy
3567,5957,Apple___healthy
3568,5957,Apple___healthy
3568,5957,Apple___healthy
3569,5957,Apple___healthy
3569,5957,Apple___healthy
3576,5957,Apple___healthy
3576,5957,Apple___healthy
3577,5957,Apple___healthy
3577,5957,Apple___healthy
3578,5957,Apple___healthy
3578,5957,Apple___healthy
3579,4706,Apple___healthy
3579,4706,Apple___healthy
3580,4706,Apple___healthy
3580,4706,Apple___healthy
3581,4706,Apple___healthy
3581,4706,Apple___healthy
3582,4706,Apple___healthy
3582,4706,Apple___healthy
3583,4706,Apple___healthy
3583,4706,Apple___healthy
3584,4706,Apple___healthy
3584,4706,Apple___healthy
3585,4706,Apple___healthy
3585,4706,Apple___healthy
3586,4706,Apple___healthy
3586,4706,Apple___healthy
3587,4706,Apple___healthy
3587,4706,Apple___healthy
3588,4706,Apple___healthy
3588,4706,Apple___healthy
3589,4706,Apple___healthy
3589,4706,Apple___healthy
3590,4706,Apple___healthy
3590,4706,Apple___healthy
3591,3001,Apple___healthy
3591,3001,Apple___healthy
3592,3001,Apple___healthy
3592,3001,Apple___healthy
3593,3001,Apple___healthy
3593,3001,Apple___healthy
3594,3001,Apple___healthy
3594,3001,Apple___healthy
3595,3001,Apple___healthy
3595,3001,Apple___healthy
3596,3001,Apple___healthy
3596,3001,Apple___healthy
3597,3001,Apple___healthy
3597,3001,Apple___healthy
3598,3001,Apple___healthy
3598,3001,Apple___healthy
3599,3001,Apple___healthy
3599,3001,Apple___healthy
3600,3001,Apple___healthy
3600,3001,Apple___healthy
3601,3001,Apple___healthy
3601,3001,Apple___healthy
3602,3001,Apple___healthy
3602,3001,Apple___healthy
3603,2340,Apple___healthy
3603,2340,Apple___healthy
3604,2340,Apple___healthy
3604,2340,Apple___healthy
3605,2340,Apple___healthy
3605,2340,Apple___healthy
3606,2340,Apple___healthy
3606,2340,Apple___healthy
3607,2340,Apple___healthy
3607,2340,Apple___healthy
3608,2340,Apple___healthy
3608,2340,Apple___healthy
3609,2340,Apple___healthy
3609,2340,Apple___healthy
3610,2340,Apple___healthy
3610,2340,Apple___healthy
3611,2340,Apple___healthy
3611,2340,Apple___healthy
3612,1205,Apple___healthy
3612,1205,Apple___healthy
3613,1205,Apple___healthy
3613,1205,Apple___healthy
3614,1205,Apple___healthy
3614,1205,Apple___healthy
3615,1205,Apple___healthy
3615,1205,Apple___healthy
3616,1205,Apple___healthy
3616,1205,Apple___healthy
3617,1205,Apple___healthy
3617,1205,Apple___healthy
3618,1205,Apple___healthy
3618,1205,Apple___healthy
3619,1205,Apple___healthy
3619,1205,Apple___healthy
3620,1205,Apple___healthy
3620,1205,Apple___healthy
3621,1205,Apple___healthy
3621,1205,Apple___healthy
3622,1205,Apple___healthy
3622,1205,Apple___healthy
3623,1205,Apple___healthy
3623,1205,Apple___healthy
3624,1205,Apple___healthy
3624,1205,Apple___healthy
3625,1205,Apple___healthy
3625,1205,Apple___healthy
3626,4306,Apple___healthy
3626,4306,Apple___healthy
3627,4306,Apple___healthy
3627,4306,Apple___healthy
3628,4306,Apple___healthy
3628,4306,Apple___healthy
3629,4306,Apple___healthy
3629,4306,Apple___healthy
3630,4306,Apple___healthy
3630,4306,Apple___healthy
3631,4306,Apple___healthy
3631,4306,Apple___healthy
3632,4306,Apple___healthy
3632,4306,Apple___healthy
3633,4306,Apple___healthy
3633,4306,Apple___healthy
3634,4306,Apple___healthy
3634,4306,Apple___healthy
3635,4306,Apple___healthy
3635,4306,Apple___healthy
3636,4306,Apple___healthy
3636,4306,Apple___healthy
3637,4306,Apple___healthy
3637,4306,Apple___healthy
3638,2162,Apple___healthy
3638,2162,Apple___healthy
3639,2162,Apple___healthy
3639,2162,Apple___healthy
3640,2162,Apple___healthy
3640,2162,Apple___healthy
3641,2162,Apple___healthy
3641,2162,Apple___healthy
3642,2162,Apple___healthy
3642,2162,Apple___healthy
3643,2162,Apple___healthy
3643,2162,Apple___healthy
3644,2162,Apple___healthy
3644,2162,Apple___healthy
3645,2162,Apple___healthy
3645,2162,Apple___healthy
3646,2162,Apple___healthy
3646,2162,Apple___healthy
3647,2162,Apple___healthy
3647,2162,Apple___healthy
3648,2162,Apple___healthy
3648,2162,Apple___healthy
3649,2162,Apple___healthy
3649,2162,Apple___healthy
3650,2162,Apple___healthy
3650,2162,Apple___healthy
3651,1512,Apple___healthy
3651,1512,Apple___healthy
3652,1512,Apple___healthy
3652,1512,Apple___healthy
3653,1512,Apple___healthy
3653,1512,Apple___healthy
3654,1512,Apple___healthy
3654,1512,Apple___healthy
3655,1512,Apple___healthy
3655,1512,Apple___healthy
3656,1512,Apple___healthy
3656,1512,Apple___healthy
3657,1512,Apple___healthy
3657,1512,Apple___healthy
3658,1512,Apple___healthy
3658,1512,Apple___healthy
3659,1512,Apple___healthy
3659,1512,Apple___healthy
3660,1512,Apple___healthy
3660,1512,Apple___healthy
3661,1512,Apple___healthy
3661,1512,Apple___healthy
3662,1512,Apple___healthy
3662,1512,Apple___healthy
3663,1512,Apple___healthy
3663,1512,Apple___healthy
3664,1512,Apple___healthy
3664,1512,Apple___healthy
3665,1512,Apple___healthy
3665,1512,Apple___healthy
3666,118,Apple___healthy
3666,118,Apple___healthy
3667,118,Apple___healthy
3667,118,Apple___healthy
3668,118,Apple___healthy
3668,118,Apple___healthy
3669,118,Apple___healthy
3669,118,Apple___healthy
3670,118,Apple___healthy
3670,118,Apple___healthy
3671,118,Apple___healthy
3671,118,Apple___healthy
3672,118,Apple___healthy
3672,118,Apple___healthy
3673,1487,Apple___healthy
3673,1487,Apple___healthy
3674,1487,Apple___healthy
3674,1487,Apple___healthy
3675,1487,Apple___healthy
3675,1487,Apple___healthy
3676,1487,Apple___healthy
3676,1487,Apple___healthy
3677,1487,Apple___healthy
3677,1487,Apple___healthy
3678,1487,Apple___healthy
3678,1487,Apple___healthy
3679,1487,Apple___healthy
3679,1487,Apple___healthy
3680,1487,Apple___healthy
3680,1487,Apple___healthy
3681,1487,Apple___healthy
3681,1487,Apple___healthy
3682,1487,Apple___healthy
3682,1487,Apple___healthy
3683,1487,Apple___healthy
3683,1487,Apple___healthy
3684,1487,Apple___healthy
3684,1487,Apple___healthy
3685,1487,Apple___healthy
3685,1487,Apple___healthy
3686,1487,Apple___healthy
3686,1487,Apple___healthy
3687,1487,Apple___healthy
3687,1487,Apple___healthy
3688,3077,Apple___healthy
3688,3077,Apple___healthy
3689,3077,Apple___healthy
3689,3077,Apple___healthy
3690,3077,Apple___healthy
3690,3077,Apple___healthy
3691,3077,Apple___healthy
3691,3077,Apple___healthy
3692,3077,Apple___healthy
3692,3077,Apple___healthy
3693,3077,Apple___healthy
3693,3077,Apple___healthy
3694,3077,Apple___healthy
3694,3077,Apple___healthy
3695,3077,Apple___healthy
3695,3077,Apple___healthy
3696,3077,Apple___healthy
3696,3077,Apple___healthy
3697,233,Apple___healthy
3697,233,Apple___healthy
3698,233,Apple___healthy
3698,233,Apple___healthy
3699,233,Apple___healthy
3699,233,Apple___healthy
3700,233,Apple___healthy
3700,233,Apple___healthy
3701,233,Apple___healthy
3701,233,Apple___healthy
3702,233,Apple___healthy
3702,233,Apple___healthy
3703,233,Apple___healthy
3703,233,Apple___healthy
3704,233,Apple___healthy
3704,233,Apple___healthy
3705,233,Apple___healthy
3705,233,Apple___healthy
3706,233,Apple___healthy
3706,233,Apple___healthy
3707,233,Apple___healthy
3707,233,Apple___healthy
3708,2476,Apple___healthy
3708,2476,Apple___healthy
3709,2476,Apple___healthy
3709,2476,Apple___healthy
3710,2476,Apple___healthy
3710,2476,Apple___healthy
3711,2476,Apple___healthy
3711,2476,Apple___healthy
3712,2476,Apple___healthy
3712,2476,Apple___healthy
3713,2476,Apple___healthy
3713,2476,Apple___healthy
3714,2476,Apple___healthy
3714,2476,Apple___healthy
3715,2476,Apple___healthy
3715,2476,Apple___healthy
3716,2476,Apple___healthy
3716,2476,Apple___healthy
3722,2476,Apple___healthy
3722,2476,Apple___healthy
3723,2476,Apple___healthy
3723,2476,Apple___healthy
3724,2476,Apple___healthy
3724,2476,Apple___healthy
3725,2476,Apple___healthy
3725,2476,Apple___healthy
3726,2476,Apple___healthy
3726,2476,Apple___healthy
3727,2476,Apple___healthy
3727,2476,Apple___healthy
3728,166,Apple___healthy
3728,166,Apple___healthy
3729,166,Apple___healthy
3729,166,Apple___healthy
3730,166,Apple___healthy
3730,166,Apple___healthy
3731,166,Apple___healthy
3731,166,Apple___healthy
3732,166,Apple___healthy
3732,166,Apple___healthy
3733,166,Apple___healthy
3733,166,Apple___healthy
3734,166,Apple___healthy
3734,166,Apple___healthy
3735,166,Apple___healthy
3735,166,Apple___healthy
3736,166,Apple___healthy
3736,166,Apple___healthy
3737,166,Apple___healthy
3737,166,Apple___healthy
3738,166,Apple___healthy
3738,166,Apple___healthy
3739,166,Apple___healthy
3739,166,Apple___healthy
3740,6025,Apple___healthy
3740,6025,Apple___healthy
3741,6025,Apple___healthy
3741,6025,Apple___healthy
3742,6025,Apple___healthy
3742,6025,Apple___healthy
3743,6025,Apple___healthy
3743,6025,Apple___healthy
3744,6025,Apple___healthy
3744,6025,Apple___healthy
3745,6025,Apple___healthy
3745,6025,Apple___healthy
3746,6025,Apple___healthy
3746,6025,Apple___healthy
3747,6025,Apple___healthy
3747,6025,Apple___healthy
3748,6025,Apple___healthy
3748,6025,Apple___healthy
3749,6025,Apple___healthy
3749,6025,Apple___healthy
3750,6025,Apple___healthy
3750,6025,Apple___healthy
3751,6025,Apple___healthy
3751,6025,Apple___healthy
3752,5008,Apple___healthy
3752,5008,Apple___healthy
3753,5008,Apple___healthy
3753,5008,Apple___healthy
3754,5008,Apple___healthy
3754,5008,Apple___healthy
3755,5008,Apple___healthy
3755,5008,Apple___healthy
3756,5008,Apple___healthy
3756,5008,Apple___healthy
3757,5008,Apple___healthy
3757,5008,Apple___healthy
3758,5008,Apple___healthy
3758,5008,Apple___healthy
3759,5008,Apple___healthy
3759,5008,Apple___healthy
3760,5008,Apple___healthy
3760,5008,Apple___healthy
3761,5008,Apple___healthy
3761,5008,Apple___healthy
3763,5008,Apple___healthy
3763,5008,Apple___healthy
3764,5562,Apple___healthy
3764,5562,Apple___healthy
3765,5562,Apple___healthy
3765,5562,Apple___healthy
3766,5562,Apple___healthy
3766,5562,Apple___healthy
3767,5562,Apple___healthy
3767,5562,Apple___healthy
3768,5562,Apple___healthy
3768,5562,Apple___healthy
3769,5562,Apple___healthy
3769,5562,Apple___healthy
3770,5562,Apple___healthy
3770,5562,Apple___healthy
3771,5562,Apple___healthy
3771,5562,Apple___healthy
3772,5562,Apple___healthy
3772,5562,Apple___healthy
3773,5562,Apple___healthy
3773,5562,Apple___healthy
3774,5562,Apple___healthy
3774,5562,Apple___healthy
3775,5562,Apple___healthy
3775,5562,Apple___healthy
3776,5562,Apple___healthy
3776,5562,Apple___healthy
3777,5562,Apple___healthy
3777,5562,Apple___healthy
3778,5562,Apple___healthy
3778,5562,Apple___healthy
3779,2760,Apple___healthy
3779,2760,Apple___healthy
3780,2760,Apple___healthy
3780,2760,Apple___healthy
3781,2760,Apple___healthy
3781,2760,Apple___healthy
